activity_id,assay_chembl_id,document_chembl_id,molecule_chembl_id,canonical_smiles,target_chembl_id,target_organism,standard_type,type,effective_type,standard_relation,relation,effective_relation,standard_value,standard_upper_value,standard_units,pchembl_value,value,upper_value,units,activity_comment,standard_text_value,text_value,data_validity_comment,potential_duplicate,activity_properties_json,exact_ic50,non_exact_ic50,interval_ic50,right_censored_ic50,left_censored_ic50,text_contains_inactive,single_point_inhibition,missing_structure,potential_duplicate_true,has_validity_comment,missing_target_organism,has_standard_text_value,descriptive_flags
25448983,CHEMBL5318377,CHEMBL5316309,CHEMBL5436178,CC1(C)CCCC(O)(C(F)(F)F)C1Cc1ccc(C#N)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,390.0,,nM,6.41,390.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448984,CHEMBL5318377,CHEMBL5316309,CHEMBL5419068,Cc1ccc(CC2C(C)(C)CCCC2(O)C(F)(F)F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,1270.0,,nM,5.90,1270.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448985,CHEMBL5318377,CHEMBL5316309,CHEMBL5438649,COc1ccc(CC2C(C)(C)CCCC2(O)C(F)(F)F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,12500.0,,nM,,12500.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
25448986,CHEMBL5318377,CHEMBL5316309,CHEMBL5396560,CCNC(=O)c1ccc(CC2C(C)(C)CCCC2(O)C(F)(F)F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,12500.0,,nM,,12500.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
25448987,CHEMBL5318377,CHEMBL5316309,CHEMBL5408516,CC1(C)CCCC(O)(C(F)(F)F)C1Cc1cccc(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,750.0,,nM,6.12,750.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448988,CHEMBL5318377,CHEMBL5316309,CHEMBL5401746,CC1(C)CCCC(O)(C(F)(F)F)C1Cc1cccc(C#N)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,5550.0,,nM,5.26,5550.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448989,CHEMBL5318377,CHEMBL5316309,CHEMBL5436224,CC1(C)CCCC(O)(C(F)(F)F)C1Cc1ccc(F)cc1F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,1000.0,,nM,6.00,1000.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448990,CHEMBL5318377,CHEMBL5316309,CHEMBL5428371,O[C@@]1(C(F)(F)F)CCCC[C@@H]1Cc1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,4.0,,nM,8.40,4.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448991,CHEMBL5318377,CHEMBL5316309,CHEMBL5428179,O[C@]1(C(F)(F)F)CCCC[C@H]1Cc1csc(Cl)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,5.0,,nM,8.30,5.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448992,CHEMBL5318377,CHEMBL5316309,CHEMBL5413437,N#Cc1cc(C[C@@H]2CCCC[C@]2(O)C(F)(F)F)cs1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,43.0,,nM,7.37,43.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448993,CHEMBL5318377,CHEMBL5316309,CHEMBL5440987,O[C@]1(C(F)(F)F)CCCC[C@H]1Cc1ccc(Cl)nc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,100.0,,nM,7.00,100.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448994,CHEMBL5318377,CHEMBL5316309,CHEMBL5424431,O[C@]1(C(F)(F)F)CCCC[C@H]1Cc1cncc(Cl)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,1600.0,,nM,5.80,1600.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448995,CHEMBL5318377,CHEMBL5316309,CHEMBL5424148,O[C@]1(C(F)(F)F)CCCC[C@H]1Cc1ccncc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,722.0,,nM,6.14,722.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448996,CHEMBL5318377,CHEMBL5316309,CHEMBL5394183,O[C@]1(C(F)(F)F)CCCC[C@H]1Cc1ccc(Cl)cn1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,810.0,,nM,6.09,810.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448997,CHEMBL5318377,CHEMBL5316309,CHEMBL5431088,OC(F)(F)[C@@]1(O)CCCC[C@H]1Cc1c[nH]c2ccccc12,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,25000.0,,nM,4.60,25000.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448998,CHEMBL5318377,CHEMBL5316309,CHEMBL5439762,O[C@]1(C(F)(F)F)CCCC[C@H]1Oc1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,20.0,,nM,7.70,20.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25448999,CHEMBL5318377,CHEMBL5316309,CHEMBL4514203,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,16.0,,nM,7.80,16.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449000,CHEMBL5318377,CHEMBL5316309,CHEMBL5397630,CN(c1ccc(F)cc1)[C@@H]1CCCC[C@]1(O)C(F)(F)F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,430.0,,nM,6.37,430.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449001,CHEMBL5318377,CHEMBL5316309,CHEMBL5411635,COCCN(c1ccc(F)cc1)[C@@H]1CCCC[C@]1(O)C(F)(F)F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,1200.0,,nM,5.92,1200.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449002,CHEMBL5318377,CHEMBL5316309,CHEMBL5426246,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccccc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,430.0,,nM,6.37,430.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449003,CHEMBL5318377,CHEMBL5316309,CHEMBL5419147,O[C@]1(C(F)(F)F)CCCC[C@H]1N1CCc2cc(F)ccc21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,45.0,,nM,7.35,45.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449004,CHEMBL5318377,CHEMBL5316309,CHEMBL5407661,O=C(N[C@@H]1CCCC[C@]1(O)C(F)(F)F)c1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,3400.0,,nM,5.47,3400.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449005,CHEMBL5318377,CHEMBL5316309,CHEMBL5397294,O=C1c2ccc(F)cc2CN1[C@@H]1CCCC[C@]1(O)C(F)(F)F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,25000.0,,nM,,25000.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
25449006,CHEMBL5318377,CHEMBL5316309,CHEMBL5398623,CN([C@@H]1CCCC[C@]1(O)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,3200.0,,nM,5.50,3200.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449007,CHEMBL5318377,CHEMBL5316309,CHEMBL5394758,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(Cl)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,17.0,,nM,7.77,17.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449008,CHEMBL5318377,CHEMBL5316309,CHEMBL5394738,N#Cc1ccc(N[C@@H]2CCCC[C@]2(O)C(F)(F)F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,103.0,,nM,6.99,103.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449009,CHEMBL5318377,CHEMBL5316309,CHEMBL5413993,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1cccc(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,63.0,,nM,7.20,63.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449010,CHEMBL5318377,CHEMBL5316309,CHEMBL5419942,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cn1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,440.0,,nM,6.36,440.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449011,CHEMBL5318377,CHEMBL5316309,CHEMBL5419744,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(Cl)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,21.0,,nM,7.68,21.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449012,CHEMBL5318377,CHEMBL5316309,CHEMBL5423752,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)c(Cl)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,55.0,,nM,7.26,55.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449013,CHEMBL5318377,CHEMBL5316309,CHEMBL5422541,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(Cl)c(Cl)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,41.0,,nM,7.39,41.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449014,CHEMBL5318377,CHEMBL5316309,CHEMBL4555711,COc1cc(N[C@@H]2CCCC[C@]2(O)C(F)(F)F)ccc1F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,25000.0,,nM,,25000.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
25449015,CHEMBL5318377,CHEMBL5316309,CHEMBL5428534,N#Cc1ccc(NC2CCCCC2(O)C(F)(F)F)cc1C(F)(F)F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,19000.0,,nM,4.72,19000.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449016,CHEMBL5318377,CHEMBL5316309,CHEMBL5440996,O[C@]1(C(F)(F)F)CCCC[C@H]1Cc1ncc(Cl)s1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,470.0,,nM,6.33,470.0,,nM,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""min"", ""value"": ""10.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449033,CHEMBL5318380,CHEMBL5316309,CHEMBL5402014,C[C@H]1[C@H](F)C[C@@H](C(=O)NCc2cc(-c3cnc(C(F)(F)F)nc3)ncc2C#N)N1Sc1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,6.1,,nM,8.21,6.1,,10^-9M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449034,CHEMBL5318380,CHEMBL5316309,CHEMBL3697701,CCC(=N\O)/C(C)=C/c1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,44.0,,nM,7.36,4.4,,10^-8M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449035,CHEMBL5318380,CHEMBL5316309,CHEMBL3298923,Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,14.0,,nM,7.85,1.4,,10^-8M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449036,CHEMBL5318380,CHEMBL5316309,CHEMBL5397673,Cc1cccc(N2CCN(C(=O)N[C@H](C(=O)c3ccc(C#N)cc3)C(C)(C)C)CC2)n1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,80.0,,nM,7.10,8.0,,10^-8M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449037,CHEMBL5318380,CHEMBL5316309,CHEMBL5408439,C#CC(CC)(CC)NC(=O)c1cccnc1NC1CC(F)(F)C1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,1.0,,nM,9.00,1.0,,10^-9M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449038,CHEMBL5318380,CHEMBL5316309,CHEMBL1086587,O=C(NC(Sc1ccc(Cl)cc1)C(Cl)(Cl)Cl)c1ccc([N+](=O)[O-])cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,98.0,,nM,7.01,9.8,,10^-8M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449039,CHEMBL5318380,CHEMBL5316309,CHEMBL3314489,COCCCOc1cccc([C@H]2NC(=S)Nc3c2oc2ncccc32)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,67.0,,nM,7.17,6.7,,10^-8M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449040,CHEMBL5318380,CHEMBL5316309,CHEMBL5427438,O=c1c2[nH]cnc2ncn1Cc1nc(CCc2ccc(Cl)cc2)no1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,47.0,,nM,7.33,4.7,,10^-8M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
25449041,CHEMBL5318380,CHEMBL5316309,CHEMBL4514203,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,35.0,,nM,7.46,3.5,,10^-8M,,,,,0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""24.0"", ""text_value"": null, ""type"": ""TIME"", ""units"": ""hrs"", ""value"": ""24.0""}]",True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
