activity_id,assay_chembl_id,document_chembl_id,molecule_chembl_id,canonical_smiles,target_chembl_id,target_organism,standard_type,type,effective_type,standard_relation,relation,effective_relation,standard_value,standard_upper_value,standard_units,pchembl_value,value,upper_value,units,activity_comment,standard_text_value,text_value,data_validity_comment,potential_duplicate,activity_properties_json,exact_ic50,non_exact_ic50,interval_ic50,right_censored_ic50,left_censored_ic50,text_contains_inactive,single_point_inhibition,missing_structure,potential_duplicate_true,has_validity_comment,missing_target_organism,has_standard_text_value,descriptive_flags
14750418,CHEMBL3299551,CHEMBL3297713,CHEMBL3298240,CC(C)c1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,93.0,,%,,93.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750419,CHEMBL3299551,CHEMBL3297713,CHEMBL3298241,CC(C)(C)c1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,96.0,,%,,96.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750420,CHEMBL3299551,CHEMBL3297713,CHEMBL3298242,FC(F)(F)c1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750421,CHEMBL3299551,CHEMBL3297713,CHEMBL3298243,FC(F)c1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,93.0,,%,,93.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750422,CHEMBL3299551,CHEMBL3297713,CHEMBL3298244,FC(F)(F)Oc1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,97.0,,%,,97.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750423,CHEMBL3299551,CHEMBL3297713,CHEMBL3298245,N#Cc1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,91.0,,%,,91.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750424,CHEMBL3299551,CHEMBL3297713,CHEMBL3298246,Fc1cccc(-c2ccc3[nH]ncc3c2)c1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,97.0,,%,,97.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750425,CHEMBL3299551,CHEMBL3297713,CHEMBL3298248,Fc1ccc(C(F)(F)F)c(-c2ccc3[nH]ncc3c2)c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750426,CHEMBL3299551,CHEMBL3297713,CHEMBL3298249,Fc1cccc(C(F)(F)F)c1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,95.0,,%,,95.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750427,CHEMBL3299551,CHEMBL3297713,CHEMBL3298250,Fc1c(-c2ccccc2C(F)(F)F)ccc2[nH]ncc12,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,97.0,,%,,97.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750428,CHEMBL3299551,CHEMBL3297713,CHEMBL3298251,Fc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750429,CHEMBL3299551,CHEMBL3297713,CHEMBL3298252,Cc1n[nH]c2ccc(-c3ccccc3C(F)(F)F)cc12,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,83.0,,%,,83.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750430,CHEMBL3299551,CHEMBL3297713,CHEMBL3298920,Cc1cc(-c2ccccc2C(F)(F)F)cc2cn[nH]c12,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750431,CHEMBL3299551,CHEMBL3297713,CHEMBL3298921,Cn1ncc2cc(-c3ccccc3C(F)(F)F)ccc21,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750432,CHEMBL3299551,CHEMBL3297713,CHEMBL3298922,FC(F)(F)c1ccccc1-c1cc2cn[nH]c2cc1Cl,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750433,CHEMBL3299551,CHEMBL3297713,CHEMBL3298923,Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,99.0,,%,,99.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750434,CHEMBL3299551,CHEMBL3297713,CHEMBL3298924,CCc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,100.0,,%,,100.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750435,CHEMBL3299551,CHEMBL3297713,CHEMBL3298925,CC(C)c1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,59.0,,%,,59.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750436,CHEMBL3299551,CHEMBL3297713,CHEMBL3298926,FC(F)(F)c1ccccc1-c1cc2cn[nH]c2cc1C1CC1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,99.0,,%,,99.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750437,CHEMBL3299551,CHEMBL3297713,CHEMBL3298927,FC(F)c1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,100.0,,%,,100.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750438,CHEMBL3299551,CHEMBL3297713,CHEMBL3299019,COc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750439,CHEMBL3299551,CHEMBL3297713,CHEMBL3299020,CCOc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,97.0,,%,,97.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750440,CHEMBL3299551,CHEMBL3297713,CHEMBL3299021,CC(C)Oc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,97.0,,%,,97.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750441,CHEMBL3299551,CHEMBL3297713,CHEMBL3299022,FC(F)(F)c1ccccc1-c1cc2cn[nH]c2cc1OCC1CC1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750442,CHEMBL3299551,CHEMBL3297713,CHEMBL3299023,COCc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,97.0,,%,,97.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750443,CHEMBL3299551,CHEMBL3297713,CHEMBL3299024,FC(F)(F)Oc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,99.0,,%,,99.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750444,CHEMBL3299551,CHEMBL3297713,CHEMBL3299025,FC(F)Oc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,98.0,,%,,98.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750445,CHEMBL3299551,CHEMBL3297713,CHEMBL3299026,N#Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,100.0,,%,,100.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750525,CHEMBL3299560,CHEMBL3297713,CHEMBL3298242,FC(F)(F)c1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,97.0,,%,,97.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750527,CHEMBL3299560,CHEMBL3297713,CHEMBL3298923,Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,99.0,,%,,99.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750529,CHEMBL3299561,CHEMBL3297713,CHEMBL3298242,FC(F)(F)c1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,100.0,,%,,100.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14750531,CHEMBL3299561,CHEMBL3297713,CHEMBL3298923,Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL6007,Homo sapiens,Inhibition,INH,INHIBITION,=,=,=,100.0,,%,,100.0,,%,,,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,single_point_inhibition
14756360,CHEMBL3300585,CHEMBL3297644,CHEMBL3298433,Cc1ccc(Oc2ncnc3[nH]ccc23)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756361,CHEMBL3300585,CHEMBL3297644,CHEMBL3298434,Cc1ccccc1Oc1ncnc2[nH]ccc12,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756362,CHEMBL3300585,CHEMBL3297644,CHEMBL3298435,Cc1ccc(Oc2ncnc3[nH]ccc23)c(C)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756363,CHEMBL3300585,CHEMBL3297644,CHEMBL3298495,Clc1ccc(Oc2ncnc3[nH]ccc23)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756364,CHEMBL3300585,CHEMBL3297644,CHEMBL3298496,N#Cc1ccc(Oc2ncnc3[nH]ccc23)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756365,CHEMBL3300585,CHEMBL3297644,CHEMBL3298497,O=[N+]([O-])c1ccc(Oc2ncnc3[nH]ccc23)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756366,CHEMBL3300585,CHEMBL3297644,CHEMBL3298498,COc1ccc(Oc2ncnc3[nH]ccc23)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756367,CHEMBL3300585,CHEMBL3297644,CHEMBL3298501,Fc1ccccc1Oc1ncnc2[nH]ccc12,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756368,CHEMBL3300585,CHEMBL3297644,CHEMBL3298502,Fc1cccc(Oc2ncnc3[nH]ccc23)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756369,CHEMBL3300585,CHEMBL3297644,CHEMBL3298503,Fc1ccc(Nc2ncnc3[nH]ccc23)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756370,CHEMBL3300585,CHEMBL3297644,CHEMBL3298504,Fc1ccc(Cc2ncnc3[nH]ccc23)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756371,CHEMBL3300585,CHEMBL3297644,CHEMBL3298586,Fc1ccc(Oc2ccncn2)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756372,CHEMBL3300585,CHEMBL3297644,CHEMBL3298587,Cn1ccc2c(Oc3ccc(F)cc3F)ncnc21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756373,CHEMBL3300585,CHEMBL3297644,CHEMBL3298687,Fc1ccc(Oc2ncnc3cc[nH]c23)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756374,CHEMBL3300585,CHEMBL3297644,CHEMBL3298688,Fc1ccc(Oc2ncnc3ccoc23)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756375,CHEMBL3300585,CHEMBL3297644,CHEMBL3298689,Fc1ccc(Oc2ncnc3occc23)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756376,CHEMBL3300585,CHEMBL3297644,CHEMBL3297753,Fc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756377,CHEMBL3300585,CHEMBL3297644,CHEMBL3297859,COc1ccc2ncnc(Oc3ccc(F)cc3F)c2c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756378,CHEMBL3300585,CHEMBL3297644,CHEMBL3297860,Fc1ccc(Oc2ncnc3ccccc23)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
14756379,CHEMBL3300585,CHEMBL3297644,CHEMBL3298323,Fc1cc(F)c(Oc2ncnc3[nH]ccc23)c(F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
15036194,CHEMBL3363074,CHEMBL3352604,CHEMBL3314491,COCCCOc1cccc([C@@H]2NC(=S)Nc3c2oc2ncccc32)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,40000000.0,,nM,,40.0,,mM,,,,Outside typical range,0,,False,True,False,True,False,False,False,False,False,True,False,False,non_exact_ic50;right_censored_ic50;has_validity_comment
15036202,CHEMBL3363074,CHEMBL3352604,CHEMBL3314483,COCCCOc1cc(C2NC(=S)NC3=C2C(=O)c2ccccc23)ccn1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,40000.0,,nM,,40.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
15036204,CHEMBL3363074,CHEMBL3352604,CHEMBL3314481,COCCCOc1ccnc(C2NC(=S)NC3=C2C(=O)c2ccccc23)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,2000.0,,nM,,2.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
15035365,CHEMBL3364861,CHEMBL3352245,CHEMBL3311179,CCCN(CCC)c1cc(NC(=O)c2cccs2)cc(C(F)(F)F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
15035377,CHEMBL3364861,CHEMBL3352245,CHEMBL3311185,CCCNc1cc(NC(=O)c2ccccn2)cc(C(F)(F)F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
15035389,CHEMBL3364861,CHEMBL3352245,CHEMBL3311191,CCCNc1cc(N)cc(C(F)(F)F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
15035399,CHEMBL3364861,CHEMBL3352245,CHEMBL3311193,CCCN(C)c1cc(NC(=O)c2c(F)cccc2F)cc(C(F)(F)F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
15035400,CHEMBL3364861,CHEMBL3352245,CHEMBL3311194,CCCOc1cc(NC(=O)c2c(F)cccc2F)cc(C(F)(F)F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,32000.0,,nM,,32.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
17685217,CHEMBL3706106,CHEMBL3639113,CHEMBL3697716,CCCCC(/C=C/c1ccc(F)cc1)=N\O,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,100000.0,,nM,,100000.0,,nM,304356,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
17685218,CHEMBL3706106,CHEMBL3639113,CHEMBL3701197,CCC(=N\O)/C(C)=C/c1ccc(F)c(C)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,100000.0,,nM,,100000.0,,nM,304357,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
17685219,CHEMBL3706106,CHEMBL3639113,CHEMBL3701198,CCC(=N\O)/C(C)=C/c1ccc(F)c(C(F)(F)F)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,100000.0,,nM,,100000.0,,nM,304358,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
17685220,CHEMBL3706106,CHEMBL3639113,CHEMBL3701199,CCC(=N\O)/C(C)=C/c1ccc(F)c(C#N)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,100000.0,,nM,,100000.0,,nM,304359,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16436155,CHEMBL3757221,CHEMBL3751794,CHEMBL3752955,CNC[C@@H]1CC[C@H](c2ccc(F)cc2)N1S(=O)(=O)c1cc(C)c(F)c(C)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,20000.0,,nM,,20.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16436156,CHEMBL3757221,CHEMBL3751794,CHEMBL3754680,Cc1cc(S(=O)(=O)N2[C@H](CN(C)C)CC[C@@H]2c2ccc(F)cc2)cc(C)c1F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,18000.0,,nM,,18.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16436157,CHEMBL3757221,CHEMBL3751794,CHEMBL3753331,Cc1cc(S(=O)(=O)N2[C@H](CNCC(F)(F)F)CC[C@@H]2c2ccc(F)cc2)cc(C)c1F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,20000.0,,nM,,20.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16436158,CHEMBL3757221,CHEMBL3751794,CHEMBL3753761,O=S(=O)(c1cccnc1)N1[C@H](CO)CC[C@@H]1c1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,20000.0,,nM,,20.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16436159,CHEMBL3757221,CHEMBL3751794,CHEMBL3754609,O=S(=O)(c1ccc(F)cn1)N1[C@H](CO)CC[C@@H]1c1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,20000.0,,nM,,20.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16436160,CHEMBL3757221,CHEMBL3751794,CHEMBL3753486,Cc1cc(C(=O)N2[C@H](CO)CC[C@@H]2c2ccc(F)cc2)cc(C)c1F,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,20000.0,,nM,,20.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16436162,CHEMBL3757221,CHEMBL3751794,CHEMBL3754775,O=S(=O)(c1ccccc1)N1[C@H](CO)CC[C@@H]1c1ccc(F)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,19000.0,,nM,,19.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16535306,CHEMBL3789590,CHEMBL3784976,CHEMBL3785171,Cc1cccc2c(=O)n(CC(=O)NCCc3ccccc3)cnc12,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,8330.0,,nM,,8.33,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16535307,CHEMBL3789590,CHEMBL3784976,CHEMBL3786008,COc1ccc(CCNC(=O)Cn2cnc3c(C)cccc3c2=O)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,,,,,,,,,,,Not Determined,,,,0,,False,True,False,False,False,False,False,False,False,False,False,False,non_exact_ic50
16535906,CHEMBL3789590,CHEMBL3784976,CHEMBL3785109,COc1cccc(CCNC(=O)Cn2cnc3c(C)cccc3c2=O)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,16700.0,,nM,,16.7,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16535907,CHEMBL3789590,CHEMBL3784976,CHEMBL3786654,COc1ccccc1CCNC(=O)Cn1cnc2c(C)cccc2c1=O,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,16700.0,,nM,,16.7,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16535909,CHEMBL3789590,CHEMBL3784976,CHEMBL3785898,O=C(Cn1cnc2ccccc2c1=O)NCCc1ccc(Cl)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,16700.0,,nM,,16.7,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
16535910,CHEMBL3789590,CHEMBL3784976,CHEMBL3785326,Cc1ccc2c(=O)n(CC(=O)NCCc3ccc(Cl)cc3)cnc2c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,4200.0,,nM,,4.2,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
18105435,CHEMBL4022611,CHEMBL4020807,CHEMBL4090371,COc1ccc(NC(=O)c2cc(O)cc(O)c2)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,30000.0,,nM,,30.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
18105436,CHEMBL4022611,CHEMBL4020807,CHEMBL111234,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,30000.0,,nM,,30.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
18105438,CHEMBL4022611,CHEMBL4020807,CHEMBL4088443,Clc1cc(Cl)cc(/C=C/c2ccccc2)c1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,30000.0,,nM,,30.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
18105439,CHEMBL4022611,CHEMBL4020807,CHEMBL178733,Clc1ccc(/C=C/c2cc(Cl)cc(Cl)c2)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,>,>,>,30000.0,,nM,,30.0,,uM,,,,,0,,False,True,False,True,False,False,False,False,False,False,False,False,non_exact_ic50;right_censored_ic50
